ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-ST04-03,ThresholdRule,ST04,ST04_PACKAGING_SPD,SPEED,drops below,verify RULE-ST02-04,warning,,1.00,1.00,1.00,m/s,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-SRV01-01,ThresholdRule,SRV01,SRV01_SERVERROOM_TMP,TEMPERATURE,exceeds,automatic controlled shutdown of all PLC nodes,critical,25,25,25,25,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-SRV01-02,ThresholdRule,SRV01,SRV01_SERVERROOM_TMP,TEMPERATURE,exceeds,automatic controlled shutdown of all PLC nodes,critical,28,28,28,28,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-WRH01-01,ThresholdRule,WRH01,WRH01_WAREHOUSE_TMP,TEMPERATURE,between,notify QC and quarantine batch,critical,,,12,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-WRH01-02,ThresholdRule,WRH01,WRH01_WAREHOUSE_HUM,HUMIDITY,exceeds,inspect door seals and activate dehumidifier,warning,,85,85,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-CHM01-01,ThresholdRule,CHM01,CHM01_CHEMICALSTORAGE_TMP,TEMPERATURE,exceeds,activate emergency ventilation and notify safety officer immediately,critical,25,25,25,10,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-CHM01-02,ThresholdRule,CHM01,CHM01_CHEMICALSTORAGE_HUM,HUMIDITY,exceeds,activate desiccant system,warning,,45,45,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-CHM01-03,ThresholdRule,CHM01,CHM01_CHEMICALSTORAGE_UNAUTHORIZED_ACCESS,ACCESS_CONTROL,detected,escalate within 2 minutes,critical,,,,,,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-RND01-01,ThresholdRule,RND01,RND01_RDLAB_TMP,TEMPERATURE,between,,warning,26,26,18,18,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-RND01-02,ThresholdRule,RND01,RND01_RDLAB_HUM,HUMIDITY,exceeds,activate dehumidifier,warning,45,45,45,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-RND01-03,ThresholdRule,RND01,RND01_RDLAB_HUM,HUMIDITY,exceeds,suspend sensitive experiments and inspect HVAC system,critical,75,75,75,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-CAF01-01,ThresholdRule,CAF01,CAF01_Temp,TEMPERATURE,exceeds,check ventilation system,warning,,26,26,,°C,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-CAF01-02,ThresholdRule,CAF01,CAF01_Humidity,HUMIDITY,exceeds,inspect drainage and activate ventilation,warning,,70,70,,%RH,SOP_001_OperatingProcedures.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST01_FILLING_TMP,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,30,26,18,15,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST01_FILLING_PRS,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,PRS,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,4.8,4.2,3.3,3,bar,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST01_FILLING_FLW,ThresholdRule,ST01_FILLING,ST01_FILLING_FLW,FLW,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,135,128,112,105,L/min,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST02_SEALING_TMP,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,E-STOP ST02/ST03/ST04; inspect element,critical,210,195,175,165,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST02_SEALING_PRS,ThresholdRule,ST02_SEALING,ST02_SEALING_PRS,PRS,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,6.2,5.7,4.6,4.2,bar,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST02_SEALING_CUR,ThresholdRule,ST02_SEALING,ST02_SEALING_CUR,CUR,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,E-STOP; inspect load; verify ST04-SPD (RULE-ST02-04),critical,15,13.5,11,9.5,A,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST03_LABELLING_SPD,ThresholdRule,ST03_LABELLING,ST03_LABELLING_SPD,SPD,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,1.05,0.95,0.75,0.65,m/s,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST03_LABELLING_TEN,ThresholdRule,ST03_LABELLING,ST03_LABELLING_TEN,TEN,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,3,2.6,1.8,1.5,N,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST03_LABELLING_CNT,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,CNT,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,E-STOP labelling; inspect label path,critical,140,130,110,100,pcs/m in,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST04_PACKAGING_VIB,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,E-STOP; inspect main bearing,critical,0.35,0.2,0.02,0.01,mm/s,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST04_PACKAGING_CUR,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_CUR,CUR,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,11,9.8,7.5,6.5,A,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_ST04_PACKAGING_SPD,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_SPD,SPD,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,1.6,1.4,1,0.85,m/s,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_SRV01_SERVERROOM_TMP,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Activate backup cooling; prepare controlled PLC shutdown,critical,28,25,18,16,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_SRV01_SERVERROOM_HUM,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_HUM,HUM,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,70,60,30,25,%RH,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_WRH01_WAREHOUSE_TMP,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Activate backup refrigeration; notify,high,12,8,0.5,-1,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_WRH01_WAREHOUSE_HUM,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_HUM,HUM,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,90,85,60,55,%RH,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_CHM01_CHEMICALSTORAGE_TMP,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Activate emergency ventilation; notify safety officer immediately,critical,25,20,10,5,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_CHM01_CHEMICALSTORAGE_HUM,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,HUM,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Activate desiccant system; inspect storage containers for leaks,high,60,50,20,15,%RH,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_RND01_RDLAB_TMP,ThresholdRule,RND01_RDLAB,RND01_RDLAB_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,30,26,18,15,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_RND01_RDLAB_HUM,ThresholdRule,RND01_RDLAB,RND01_RDLAB_HUM,HUM,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Suspend experiments; inspect HVAC system,high,75,65,35,25,%RH,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_CAF01_CAFETERIA_TMP,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_TMP,TMP,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,30,26,17,14,°C,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE_CAF01_CAFETERIA_HUM,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_HUM,HUM,CRIT_LO < WARN_LO < NOMINAL < WARN_HI < CRIT_HI,Inspect and notify maintenance,high,80,70,35,25,%RH,SOP_002_AlarmThresholds.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-01,Predictive,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,VIB DRIFT >0.05 mm/s over 60 min,Inspect and lubricate bearing,HIGH,,,,,,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-02,Predictive,ST02_SEALING,ST02_SEALING_CUR,CUR,CUR DRIFT >1.0 A for 30+ min,Inspect sealing jaw,HIGH,,,,,,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-03,Predictive,ST03_LABELLING,ST03_LABELLING_TEN,TEN,TEN STUCK >10 samples,Replace sensor,MEDIUM,,,,,,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-04,Predictive,ST01_FILLING,ST01_FILLING_PRST,PRS,PRS <3.3 bar for >15 min,Inspect filter and pump,MEDIUM,,,,,,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-05,Predictive,SRV01_SERVERROOM,SRV01_SERVERROOM_TMP,TMP,TMP >25°C for >5 min,Activate secondary cooling,CRITICAL,25.0,,,,°C,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-06,Predictive,WRH01_WAREHOUSE,WRH01_WAREHOUSE_TMP,TMP,TMP DRIFT >2°C over 2 h,Inspect compressor; notify QC,CRITICAL,,,,2.0,°C,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-07,Predictive,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,TMP,TMP >20°C for >10 min,Emergency ventilation; notify safety officer,CRITICAL,20.0,,,,°C,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
MAINT-08,Predictive,RND01_RDLAB,RND01_RDLAB_HUM,HUM,HUM DRIFT >10%RH over 60 min,Activate dehumidifier; check HVAC drain,HIGH,,,,,,SOP_003_MaintenanceRules.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-ACCESS-01,OccupancyEvent,ENC07_AVIARY,PROD_AREA_OCCUPANCY,UP,UNKNOWN,log unauthorised access,info,,,,,,SOP_004_PersonnelZoneAccess.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-ACCESS-02,Alert,ENC07_AVIARY,SECURITY_ALERT,UP,UNKNOWN,notify security,critical,,,,,,SOP_004_PersonnelZoneAccess.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-ACCESS-03,KGNode,ENC07_AVIARY,UNAUTHORIZED_ACCESS,UNKNOWN,UNKNOWN,record unauthorised access,info,,,,,,SOP_004_PersonnelZoneAccess.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
RULE-ACCESS-04,Escalation,ENC07_AVIARY,CHEMICAL_STORAGE_ALERT,UP,UNKNOWN,escalate to safety officer,critical,,,,,,SOP_004_PersonnelZoneAccess.txt,nemotron-3-nano:30b,react_abox,3,nemotron-3-nano-30b_react_abox_ctexts_s42_run2,2,False
