ruleId,class,station,sensor,sensorType,condition,action,severity,critHi,warnHi,warnLo,critLo,unit,source_file,model_name,paradigm,level,run_id,llm_turns,text_truncated
RULE-WRH01-01,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_TMP,Temperature,MUST remain between,notify QC and quarantine batch.,CRITICAL,12,,,,°C,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-WRH01-02,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_HUM,Humidity,above,inspect door seals and activate dehumidifier.,,85,,,,,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-CHM01-01,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,Temperature,MUST remain between,activate emergency ventilation and notify safety officer immediately.,CRITICAL,25,,,,°C,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-CHM01-02,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,Humidity,MUST NOT exceed,activate desiccant system if HUM >45%RH.,,50,,,,,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-RND01-01,ThresholdRule,RND01_RDLAB,RND01_RDLAB_TMP,Temperature,MUST remain between,,,26,,,,°C,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-RND01-02,ThresholdRule,RND01_RDLAB,RND01_RDLAB_HUM,Humidity,drift above,activate dehumidifier. Above 75%RH (CRITICAL) - suspend sensitive experiments and inspect HVAC system.,CRITICAL,75,,,,,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-CAF01-02,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_HUM,Humidity,above,inspect drainage and activate ventilation.,,70,,,,,SOP_001_OperatingProcedures.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST01_FILLING_TMP,ThresholdRule,ST01_FILLING,ST01_FILLING_TMP,TEMP,CRIT_LO,Inspect and notify maintenance,,,,15,18,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST01_FILLING_PRS,ThresholdRule,ST01_FILLING,ST01_FILLING_PRS,PRS,CRIT_LO,Inspect and notify maintenance,,,,3,3.3,bar,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST01_FILLING_FLW,ThresholdRule,ST01_FILLING,ST01_FILLING_FLW,FLW,CRIT_LO,Inspect and notify maintenance,,,,105,112,L/min,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST02_SEALING_TMP,ThresholdRule,ST02_SEALING,ST02_SEALING_TMP,TEMP,CRIT_LO,E-STOP ST02/ST03/ST04; inspect element,,,,165,175,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST02_SEALING_PRS,ThresholdRule,ST02_SEALING,ST02_SEALING_PRS,PRS,CRIT_LO,Inspect and notify maintenance,,,,4.2,4.6,bar,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST02_SEALING_CUR,ThresholdRule,ST02_SEALING,ST02_SEALING_CUR,CUR,CRIT_LO,E-STOP; inspect load; verify ST04-SPD (RULE-ST02-04),,,,9.5,11,A,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST03_LABELLING_SPD,ThresholdRule,ST03_LABELLING,ST03_LABELLING_SPD,SPD,CRIT_LO,Inspect and notify maintenance,,,,0.65,0.75,m/s,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST03_LABELLING_TEN,ThresholdRule,ST03_LABELLING,ST03_LABELLING_TEN,TEN,CRIT_LO,Inspect and notify maintenance,,,,1.5,1.8,N,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST03_LABELLING_CNT,ThresholdRule,ST03_LABELLING,ST03_LABELLING_CNT,CNT,CRIT_LO,E-STOP labelling; inspect label path,,,,100,140,pcs/min,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST04_PACKAGING_VIB,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_VIB,VIB,CRIT_LO,E-STOP; inspect main bearing,,,,0.01,0.35,mm/s,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST04_PACKAGING_CUR,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_CUR,CUR,CRIT_LO,Inspect and notify maintenance,,,,6.5,11,A,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
ST04_PACKAGING_SPD,ThresholdRule,ST04_PACKAGING,ST04_PACKAGING_SPD,SPD,CRIT_LO,Inspect and notify maintenance,,,,0.85,1.6,m/s,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
SRV01_SERVERROOM_TMP,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_TMP,TEMP,CRIT_LO,Activate backup cooling; prepare controlled PLC,,,,16,28,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
SRV01_SERVERROOM_HUM,ThresholdRule,SRV01_SERVERROOM,SRV01_SERVERROOM_HUM,HUM,CRIT_LO,Inspect and notify maintenance,,,,25,70,%RH,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
WRH01_WAREHOUSE_TMP,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_TMP,TEMP,CRIT_LO,Activate backup refrigeration; notify,,,,-1,12,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
WRH01_WAREHOUSE_HUM,ThresholdRule,WRH01_WAREHOUSE,WRH01_WAREHOUSE_HUM,HUM,CRIT_LO,Inspect and notify maintenance,,,,55,90,%RH,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
CHM01_CHEMICALSTORAGE_TMP,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_TMP,TEMP,CRIT_LO,Activatemergency ventilation; notify safety officer,,,,5,25,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
CHM01_CHEMICALSTORAGE_HUM,ThresholdRule,CHM01_CHEMICALSTORAGE,CHM01_CHEMICALSTORAGE_HUM,HUM,CRIT_LO,Activate desiccant system; inspect storage containers,,,,15,60,%RH,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RND01_RDLAB_TMP,ThresholdRule,RND01_RDLAB,RND01_RDLAB_TMP,TEMP,CRIT_LO,Inspect and notify maintenance,,,,15,30,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RND01_RDLAB_HUM,ThresholdRule,RND01_RDLAB,RND01_RDLAB_HUM,HUM,CRIT_LO,Suspend experiments; inspect HVAC system,,,,25,75,%RH,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
CAF01_CAFETERIA_TMP,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_TMP,TEMP,CRIT_LO,Inspect and notify maintenance,,,,14,30,°C,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
CAF01_CAFETERIA_HUM,ThresholdRule,CAF01_CAFETERIA,CAF01_CAFETERIA_HUM,HUM,CRIT_LO,Inspect and notify maintenance,,,,25,80,%RH,SOP_002_AlarmThresholds.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-01,ThresholdRule,ST04_PACKAGING,VIB,,VIB DRIFT >0.05 mm/s over 60 min,Inspect and lubricate bearing HIGH,HIGH,,,,,,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-02,ThresholdRule,ST04_PACKAGING,CUR,,CUR DRIFT >1.0 A for 30+ min,Inspect sealing jaw,HIGH,,,,,,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-03,ThresholdRule,ST03_LABELLING,TEN,,TEN STUCK >10 samples,Replace sensor,MEDIUM,,,,,,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-04,ThresholdRule,ST02_SEALING,PRS,,PRS <3.3 bar for >15 min,Inspect filter and pump,MEDIUM,,,,3.3,bar,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-05,ThresholdRule,WRH01_WAREHOUSE,TMP,,TMP DRIFT >2°C over 2 h,Inspect compressor; notify,QCRITICAL,,,2.0,,°C,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-06,ThresholdRule,WRH01_WAREHOUSE,TMP,,TMP >8°C for >5 min,Place batch on HOLD,CRITICAL,8.0,,,,°C,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-07,ThresholdRule,CHM01_CHEMICALSTORAGE,TMP,,TMP >20°C for >10 min,Emergency ventilation; notify CRITICAL,CRITICAL,20.0,,,,°C,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
MAINT-08,ThresholdRule,RND01_RDLAB,HUM,,HUM DRIFT >10%RH over 60 min,Activate dehumidifier; check HVAC HIGH,HIGH,,,10.0,,%RH,SOP_003_MaintenanceRules.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,2,False
RULE-ZONE-01,ZoneAccessRule,,ST01_PROD_AREA,,YES,,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ZONE-02,ZoneAccessRule,,ST02_SERVER_ROOM,,YES,,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ZONE-03,ZoneAccessRule,,ST03_GENERAL_WAREHOUSE,,YES,,,,,3,4,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ZONE-04,ZoneAccessRule,,ST04_MAIN_ENTRANCE,,YES,,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ZONE-05,ZoneAccessRule,,ST05_CHEMICAL_STORAGE,,YES,,,,,4,4,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ZONE-06,ZoneAccessRule,,ST06_RND_LAB,,YES,,,,,5,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ZONE-07,ZoneAccessRule,,ST07_CAFETERIA,,YES,,,,,-,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-01,OccupancyRule,PRODUCTION AREA,ST01_PROD_AREA,,12,CRITICAL above 12,CRITICAL,12,10,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-02,OccupancyRule,SERVER ROOM,ST02_SERVER_ROOM,,2,CRITICAL above 2; access badge required,CRITICAL,2,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-03,OccupancyRule,GENERAL WAREHOUSE,ST03_GENERAL_WAREHOUSE,,4,WARNING above 3,WARNING,,3,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-04,OccupancyRule,MAIN ENTRANCE,ST04_MAIN_ENTRANCE,,8,Monitoring only,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-05,OccupancyRule,CHEMICAL STORAGE,ST05_CHEMICAL_STORAGE,,4,CRITICAL above 4; hazmatraining required - see RULE-CHM01-03,CRITICAL,4,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-06,OccupancyRule,R&D LAB,ST06_RND_LAB,,6,WARNING above 5; precision experiments may be disturbed,WARNING,,5,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-OCCUPANCY-07,OccupancyRule,CAFETERIA,ST07_CAFETERIA,,20,Monitoring only - occupant comfort,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACK-01,AcknowledgementRule,operator,,,15,MAX Ack - WARNING (min) = 15,WARNING,,15,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACK-02,AcknowledgementRule,technician,,,10,MAX Ack - WARNING (min) = 10,WARNING,,10,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACK-03,AcknowledgementRule,supervisor,,,5,MAX Ack - CRITICAL (min) = 5,CRITICAL,,5,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACK-04,AcknowledgementRule,manager,,,15,MAX Ack - WARNING (min) = 15,WARNING,,15,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACK-05,AcknowledgementRule,security,,,20,MAX Ack - WARNING (min) = 20,WARNING,,20,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACCESS-01,UnauthorizedAccessRule,,,,,"OccupancyEvent::UnauthorisedAccess with person_id, zone, and timestamp",,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACCESS-02,UnauthorizedAccessRule,,,,,Security personnel MUST be notified within 2 minutes of detection,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACCESS-03,UnauthorizedAccessRule,,,,,The KG node MUST include authorized=NO and a reference to this rule,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
RULE-ACCESS-04,UnauthorizedAccessRule,,,,,Chemical Storage has zero-tolerance policy. Any UNAUTHORIZED_ACCESS triggers immediate escalation to the Safety Officer regardless of role,,,,,,,SOP_004_PersonnelZoneAccess.txt,mistralai/mistral-7b-instruct-v0.3,react_abox,3,mistralai-mistral-7b-instruct-v0_3_react_abox_run1,1,False
